,movie_id,year,rating,running_time,country,age_limit,genre,director,netflix,wavve,tving,disney,watcha,coupang,naver
16452,85375,2018,0.0,94,중국,15세이상관람가,액션,류신의,0,0,0,0,0,0,0
16453,85376,2020,0.0,80,이탈리아,15세이상관람가,공포(호러),알레시오 리구오리,0,1,1,0,1,0,1
16454,85378,2020,42.86,121,미국,청소년관람불가,드라마,조 만텔로,1,0,0,0,0,0,0
16455,85379,2019,0.0,95,미국,미정,드라마,딘 카프살리스,0,0,0,0,0,0,0
16456,85381,2019,0.0,30,한국,미정,공포(호러),나영길,0,0,0,0,0,0,0
16457,85404,2020,0.0,30,한국,15세이상관람가,드라마,김은성,0,0,0,0,0,0,0
16458,85411,2021,59.29,108,미국,12세이상관람가,스릴러,M. 나이트 샤말란,1,0,0,0,0,0,0
16459,85414,2020,38.91,115,한국,12세이상관람가,범죄,박정배,0,0,1,0,1,0,0
16460,85416,2017,0.0,107,일본,12세이상관람가,멜로/로맨스,윤석호,0,0,0,0,1,0,0
16461,85418,2019,0.0,123,터키,15세이상관람가,드라마,잔 울카이,0,1,1,0,1,0,0
16462,85419,2020,85.71,96,한국,전체관람가,다큐멘터리,김동일,0,0,0,0,0,0,0
16463,85424,2017,0.0,105,프랑스,미정,드라마,레아 미지위,0,0,0,0,0,0,0
16464,85425,2019,0.0,21,한국,미정,다큐멘터리,김한별,0,0,0,0,0,0,0
16465,85426,2020,0.0,21,한국,전체관람가,드라마,한아름,0,0,0,0,0,0,0
16466,85431,2020,0.0,18,한국,전체관람가,드라마,노진,0,0,0,0,0,0,0
16467,85434,2019,0.0,110,미국,15세이상관람가,드라마,로버트 이거,0,0,0,0,1,0,1
16468,85441,2018,0.0,91,일본,미정,스릴러,하타 타이스케,0,1,1,0,1,0,1
16469,85455,2020,97.03,6,미국,전체관람가,애니메이션,마들린 샤라피앙,0,0,0,1,0,0,0
16470,85456,2020,50.0,86,미국,15세이상관람가,코미디,오스마니 로드리게즈,1,0,0,0,0,0,0
16471,85463,2020,0.0,22,한국,미정,드라마,정혜원,0,0,0,0,0,0,0
16472,85464,2020,0.0,30,한국,미정,없음,엄하늘,0,0,0,0,0,0,0
16473,85465,2019,0.0,10,한국,네덜란드,덴마크,장지혜,0,0,0,0,0,0,0
16474,85467,2020,75.0,30,한국,전체관람가,없음,안재홍,0,1,0,0,0,0,1
16475,85468,2020,25.0,89,미국,15세이상관람가,스릴러,쿠퍼 칼,1,0,0,0,0,0,0
16476,85469,2020,65.52,103,미국,청소년관람불가,코미디,존 화이트셀,1,0,0,0,0,0,0
16477,85470,2020,0.0,94,미국,15세이상관람가,드라마,조 리스터 존스,0,1,1,0,0,0,1
16478,85472,2020,0.0,92,이탈리아,청소년관람불가,스릴러,도메니코 엠마누엘레 데 페우디스,1,0,0,0,0,0,0
16479,85474,2020,53.33,미국,영국,미정,코미디,제이슨 월리너,0,0,0,0,0,0,0
16480,85477,2017,0.0,90,아일랜드,15세이상관람가,다큐멘터리,개빈 피츠제럴드,1,0,0,0,0,0,0
16481,85478,2020,95.83,83,미국,청소년관람불가,다큐멘터리,제니 포플웰,1,0,0,0,0,0,0
16482,85479,2020,0.0,28,미국,15세이상관람가,다큐멘터리,조엘 카즈오 크노언스차일드,1,0,0,0,0,0,0
16483,85484,2020,83.33,90,미국,12세이상관람가,다큐멘터리,커스틴 존슨,1,0,0,0,0,0,0
16484,85485,2019,0.0,106,나이지리아,청소년관람불가,드라마,케네스 걍,1,0,0,0,0,0,0
16485,85486,2020,0.0,114,인도,15세이상관람가,드라마,수디르 미슈라,1,0,0,0,0,0,0
16486,85487,2020,44.44,105,미국,15세이상관람가,코미디,저스틴 시미언,1,0,0,0,0,0,0
16487,85488,2020,0.0,미국,미정,다큐멘터리,2020.10.20공개,세스 브리드러브,0,0,0,0,0,0,0
16488,85493,2020,0.0,83,미국,영국,전체관람가,알래스테어 포더길,1,0,0,0,0,0,0
16489,85494,2020,72.22,119,미국,전체관람가,가족,데이빗 E. 탤버트,1,0,0,0,0,0,0
16490,85498,2016,48.57,94,미국,12세이상관람가,코미디,팀 힐,1,0,1,0,1,0,0
16491,85499,2018,0.0,97,일본,15세이상관람가,스릴러,아야베 마야,0,1,1,0,1,0,1
16492,85502,2019,0.0,14,한국,미정,다큐멘터리,윤혜선,0,0,0,0,0,0,0
16493,85503,2020,0.0,16,한국,미정,드라마,안도영,0,0,0,0,0,0,0
16494,85504,2019,0.0,17,한국,미정,다큐멘터리,박은희,0,0,0,0,0,0,0
16495,85505,2016,0.0,19,한국,미정,다큐멘터리,김웅식,0,0,0,0,0,0,0
16496,85508,2020,0.0,15,한국,미정,드라마,김유빈,0,0,0,0,0,0,0
16497,85512,2020,0.0,19,한국,미정,드라마,이채영,0,0,0,0,0,0,0
16498,85513,2020,0.0,29,한국,미정,드라마,이성욱,0,0,0,0,0,0,0
16499,85518,2020,38.89,91,미국,15세이상관람가,스릴러,윌 워닉,0,1,1,0,1,0,1
16500,85531,2020,76.19,108,한국,12세이상관람가,드라마,최하나,1,0,0,0,0,0,0
16501,85533,2022,33.33,122,미국,중국,15세이상관람가,사이먼 킨버그,0,0,0,0,0,0,0
16502,85534,2020,65.57,105,15세이상관람가,드라마,미스터리,제라드 부시,0,0,1,0,0,0,0
16503,85542,2020,40.0,94,한국,청소년관람불가,액션,최상훈,1,0,1,0,1,0,0
16504,85543,2019,0.0,78,캐나다,미정,다큐멘터리,애비 에인즈워스,0,0,0,0,0,0,0
16505,85544,2017,0.0,15,한국,15세이상관람가,없음,이진희,0,0,0,0,1,0,0
16506,85545,2018,0.0,17,한국,15세이상관람가,없음,현승휘,0,0,0,0,0,0,0
16507,85546,2017,0.0,18,한국,전체관람가,없음,민영선,0,0,0,0,1,0,0
16508,85548,2019,0.0,14,한국,미정,드라마,황지우,0,0,0,0,0,0,0
16509,85549,2020,0.0,18,파나마,미정,드라마,마리엘 가르시아 스푸네르,0,0,0,0,0,0,0
16510,85550,2018,0.0,11,한국,15세이상관람가,없음,박윤진,0,0,0,0,1,0,0
16511,85551,2020,0.0,141,중국,미정,드라마,허안화,0,0,0,0,0,0,0
16512,85552,2020,0.0,13,몽골,미정,드라마,카비주램 퓨레브-오기어,0,0,0,0,0,0,0
16513,85553,2020,0.0,99,프랑스,이스라엘,미정,아모스 지타이,0,0,0,0,0,0,0
16514,85554,2020,0.0,97,이란,미정,드라마,에브라힘 이라자드,0,0,0,0,0,0,0
16515,85555,2020,0.0,124,대만,15세이상관람가,드라마,조셉 첸-치 수,1,0,0,0,0,0,0
16516,85556,2020,57.14,118,일본,미정,드라마,아오야마 신지,0,0,0,0,0,0,0
16517,85557,2020,64.71,137,일본,12세이상관람가,드라마,오키타 슈이치,0,1,1,0,0,0,0
16518,85558,2020,0.0,134,프랑스,중국,미정,리동메이,0,0,0,0,0,0,0
16519,85559,2019,0.0,113,태국,15세이상관람가,멜로/로맨스,나와폰 탐롱라타라닛,1,0,0,0,0,0,0
16520,85560,2020,0.0,99,미국,필리핀,미정,라야 마틴,0,0,0,0,0,0,0
16521,85561,2020,0.0,90,카자흐스탄,미정,드라마,아딜칸 예르자노프,0,0,0,0,0,0,0
16522,85562,2019,0.0,95,인도,미정,드라마,엠 가니,0,0,0,0,0,0,0
16523,85563,2019,0.0,79,필리핀,미정,코미디,칼 글렌 바릿,0,0,0,0,0,0,0
16524,85564,2020,0.0,81,인도네시아,미정,미스터리,푸트라마 투타,0,0,0,0,0,0,0
16525,85565,2019,0.0,104,베트남,15세이상관람가,미스터리,캐시 우엔,0,0,0,0,1,0,0
16526,85566,2020,0.0,106,프랑스,방글라데시,미정,레즈완 샤흐리아르 수미트,0,0,0,0,0,0,0
16527,85567,2020,0.0,85,인도,미정,드라마,수만 먹호파드히야,0,0,0,0,0,0,0
16528,85569,2020,0.0,101,인도,미정,드라마,아난스 나라얀 마하데반,0,0,0,0,0,0,0
16529,85570,2020,0.0,85,이란,아프가니스탄,미정,나비드 마흐무디,0,0,0,0,0,0,0
16530,85571,2020,0.0,128,인도,15세이상관람가,드라마,차이타니아 탐하네,1,0,0,0,0,0,0
16531,85572,2020,60.0,92,일본,15세이상관람가,드라마,이시이 유야,0,1,0,0,0,0,1
16532,85573,2020,0.0,105,인도,미정,드라마,사날 쿠마르 사시다란,0,0,0,0,0,0,0
16533,85574,2020,0.0,98,인도,15세이상관람가,드라마,이반 아이르,1,0,0,0,0,0,0
16534,85575,2020,0.0,102,이란,미정,드라마,아바스 아미니,0,0,0,0,0,0,0
16535,85576,2020,0.0,97,중국,미정,드라마,다드렌 왕걀,0,0,0,0,0,0,0
16536,85577,2020,0.0,110,우즈베키스탄,미정,드라마,욜킨 투이치에브,0,0,0,0,0,0,0
16537,85578,2020,0.0,108,미국,미정,코미디,짠 꾸억 바오,0,0,0,0,0,0,1
16538,85579,2020,0.0,83,프랑스,콜롬비아,미정,제세 미셀리,0,0,0,0,0,0,0
16539,85580,2020,0.0,108,인도,미정,드라마,프리스비 코나누르,0,0,0,0,0,0,0
16540,85581,2019,0.0,111,일본,미정,멜로/로맨스,소토야마 분지,0,0,0,0,0,0,0
16541,85582,2020,0.0,88,싱가포르,미정,코미디,탄 비 티암,0,0,0,0,0,0,0
16542,85583,2020,0.0,97,이탈리아,스웨덴,팔레스타인,아민 나이페,0,0,0,0,0,0,0
16543,85584,2020,0.0,81,카자흐스탄,미정,드라마,파르캇 샤리포브,0,0,0,0,0,0,0
16544,85585,2020,85.0,70,한국,미정,드라마,김종관,0,1,1,0,0,0,1
16545,85586,2020,86.67,77,한국,12세이상관람가,어드벤처(모험),임정은,0,0,0,0,0,0,0
16546,85587,2020,66.67,119,한국,전체관람가,드라마,박홍민,0,1,0,0,0,0,1
16547,85588,2020,0.0,114,한국,미정,멜로/로맨스,이유빈,0,0,0,0,0,0,0
16548,85589,2020,0.0,82,한국,15세이상관람가,드라마,유재욱,0,1,1,0,1,0,0
16549,85590,2020,0.0,122,한국,15세이상관람가,드라마,이충렬,0,0,0,0,1,0,0
16550,85591,2020,86.67,95,한국,12세이상관람가,드라마,소준문,0,0,0,0,1,0,0
16551,85592,2020,50.0,83,한국,전체관람가,드라마,유준상,0,0,1,0,1,0,0
16552,85593,2020,50.0,109,한국,15세이상관람가,드라마,김지석,0,1,0,0,0,0,0
16553,85594,2020,89.66,79,한국,전체관람가,어드벤처(모험),권민표,0,1,0,0,0,0,1
16554,85595,2020,94.59,101,한국,12세이상관람가,미스터리,정욱,0,0,1,0,0,0,0
16555,85596,2020,0.0,90,한국,12세이상관람가,드라마,신동일,0,0,0,0,0,0,0
16556,85597,2020,88.0,99,한국,전체관람가,코미디,최진영,0,0,1,0,0,0,0
16557,85598,2020,45.45,104,한국,12세이상관람가,드라마,윤재호,0,1,0,0,0,0,1
16558,85599,2020,0.0,100,이탈리아,미정,드라마,다니엘레 루체티,0,0,0,0,0,0,0
16559,85600,2020,52.17,108,한국,15세이상관람가,드라마,이한종,0,1,1,0,0,0,1
16560,85601,2020,75.0,120,대만,12세이상관람가,코미디,진옥훈,1,1,0,0,0,0,0
16561,85602,2020,0.0,127,일본,미정,드라마,나카노 료타,0,1,1,0,1,0,0
16562,85603,2020,0.0,107,미국,미정,드라마,브라논 브라가,0,0,0,0,0,0,0
16563,85604,2020,0.0,97,독일,미정,드라마,마르쿠스 렌스,0,0,0,0,0,0,0
16564,85605,2020,0.0,89,이탈리아,미정,드라마,엠마 단테,0,0,0,0,0,0,0
16565,85606,2020,0.0,91,포르투갈,미정,드라마,줄리오 알베스,0,0,0,0,0,0,0
16566,85607,2020,0.0,89,영국,미정,멜로/로맨스,알렉산더 밀로 비쇼프,0,0,0,0,0,0,0
16567,85608,2020,0.0,100,프랑스,미정,드라마,나엘 마랑뎅,0,0,0,0,0,0,0
16568,85609,2020,0.0,116,이탈리아,스웨덴,덴마크,로니 산달,0,0,0,0,0,0,0
16569,85610,2020,0.0,86,러시아,미정,드라마,이반 볼로트니코프,0,0,0,0,0,0,0
16570,85611,2020,0.0,110,프랑스,이탈리아,미정,피에트로 카스텔리토,0,0,0,0,0,0,0
16571,85612,2020,0.0,93,우루과이,에콰도르,미정,파울 베네가스,0,0,0,0,0,0,0
16572,85613,2020,0.0,115,미국,15세이상관람가,드라마,앤드류 레비타스,0,0,1,0,0,0,0
16573,85616,2020,10.81,86,노르웨이,청소년관람불가,드라마,야란드 헤르달,1,0,0,0,0,0,0
16574,85617,2020,0.0,115,네덜란드,청소년관람불가,코미디,요한 니젠허스,0,1,1,0,1,0,1
16575,85618,2019,0.0,91,중국,15세이상관람가,액션,손전림,0,1,1,0,1,0,1
16576,85619,2019,0.0,80,독일,청소년관람불가,코미디,안네마리 판 데 몬스,0,1,1,0,1,0,0
16577,85621,2019,0.0,88,독일,15세이상관람가,드라마,마르셀 왈츠,0,0,1,0,1,0,1
16578,85622,2018,0.0,73,미국,청소년관람불가,공포(호러),브래드 더글라스,0,0,1,0,0,0,1
16579,85624,2020,8.33,103,폴란드,청소년관람불가,공포(호러),바르토슈 M. 코발스키,1,0,0,0,0,0,0
16580,85626,2020,0.0,93,스페인,멕시코,청소년관람불가,산티아고 알바라도,1,0,0,0,0,0,0
16581,85628,2020,44.44,94,미국,전체관람가,코미디,레이첼 탈라레이,1,0,0,0,0,0,0
16582,85629,2020,0.0,9,한국,전체관람가,SF,임필성,0,0,0,0,1,0,0
16583,85632,2020,0.0,40,인도,12세이상관람가,다큐멘터리,파비트라 찰람,1,0,0,0,0,0,0
16584,85635,2020,0.0,126,인도,15세이상관람가,코미디,푸니트 칸나,1,0,0,0,0,0,0
16585,85639,2019,0.0,92,영국,15세이상관람가,드라마,캐서린 린스트럼,0,0,0,0,1,0,0
16586,85644,2020,0.0,98,미얀마,미정,드라마,마웅 순,0,0,0,0,0,0,0
16587,85645,2020,63.64,101,한국,카자흐스탄,우즈베키스탄,박루슬란,0,0,1,0,0,0,0
16588,85647,2020,0.0,91,독일,네덜란드,아르메니아,아람 샤흐바잔,0,0,0,0,0,0,0
16589,85648,2020,0.0,96,네팔,미정,드라마,수지트 비다리,0,0,0,0,0,0,0
16590,85649,2020,0.0,153,일본,미정,드라마,하루모토 유지로,0,0,0,0,0,0,0
16591,85650,2020,74.07,110,한국,15세이상관람가,드라마,이우정,0,0,0,0,1,0,0
16592,85653,2020,95.45,81,한국,12세이상관람가,드라마,이란희,0,1,1,0,1,0,0
16593,85655,2020,0.0,100,페루,콜롬비아,미정,하비에르 푸엔테스 레온,0,0,0,0,0,0,0
16594,85656,2020,0.0,102,캐나다,미정,드라마,브루스 라 브루스,0,0,0,0,0,0,0
16595,85658,2020,0.0,98,폴란드,아일랜드,12세이상관람가,피오트르 도말레프스키,0,1,1,0,1,0,0
16596,85659,2020,0.0,82,노르웨이,라트비아,미정,일제 부르코프스카 야콥슨,0,0,0,0,0,0,0
16597,85660,2020,0.0,111,독일,프랑스,청소년관람불가,줄리아 폰 하인츠,1,0,0,0,0,0,0
16598,85662,2020,88.57,96,영국,이탈리아,루마니아,우베르토 파솔리니,0,0,1,0,1,0,0
16599,85663,2020,0.0,108,덴마크,15세이상관람가,미스터리,안더스 얼홀름,0,1,1,0,1,0,0
16600,85664,2020,0.0,93,캐나다,프랑스,세네갈,필립 라코트,0,0,0,0,0,0,0
16601,85665,2020,0.0,123,이탈리아,미정,드라마,클라우디오 노체,0,0,0,0,0,0,0
16602,85667,2020,100.0,96,프랑스,12세이상관람가,멜로/로맨스,기욤 브락,0,1,0,0,0,0,1
16603,85668,2020,0.0,87,프랑스,벨기에,미정,쿠엔틴 두피유,0,0,0,0,0,0,0
16604,85672,2020,90.0,78,영국,포르투갈,12세이상관람가,아나 호샤 드 소우사,0,0,0,0,0,0,0
16605,85673,2020,0.0,101,칠레,미정,드라마,레오나르도 메델,0,0,0,0,0,0,0
16606,85674,2020,0.0,184,독일,미정,드라마,부란 쿠바니,0,0,0,0,0,0,0
16607,85675,2020,0.0,97,프랑스,멕시코,콜롬비아,율레네 올라이졸라,1,0,0,0,0,0,0
16608,85676,2020,0.0,87,뉴질랜드,미정,코미디,폴 머피,0,0,0,0,0,0,0
16609,85677,2020,0.0,96,스페인,미정,드라마,이마놀 라요,0,0,0,0,0,0,0
16610,85679,2020,92.31,109,호주,12세이상관람가,드라마,루크 이브,0,0,0,0,1,0,0
16611,85680,2020,0.0,95,헝가리,미정,드라마,릴리 호르바트,0,0,0,0,0,0,0
16612,85681,2020,97.92,104,독일,폴란드,프랑스,야스밀라 즈바니치,0,1,0,0,0,0,0
16613,85683,2020,0.0,20,한국,미정,멜로/로맨스,김태양,0,0,0,0,0,0,0
16614,85684,2020,0.0,22,한국,미정,드라마,김지혜,0,0,0,0,0,0,0
16615,85685,2020,0.0,11,한국,미정,드라마,강유민,0,0,0,0,0,0,0
16616,85686,2020,0.0,29,한국,미정,드라마,오유빈,0,0,0,0,0,0,0
16617,85687,2020,0.0,30,한국,미정,드라마,제이 박,0,0,0,0,0,0,0
16618,85689,2020,0.0,29,한국,미정,멜로/로맨스,이효정,0,0,0,0,1,0,0
16619,85690,2020,0.0,16,한국,미정,코미디,장준영,0,0,0,0,0,0,0
16620,85692,2020,85.19,113,미국,영국,15세이상관람가,에머랄드 펜넬,1,0,0,0,0,0,0
16621,85695,2020,0.0,96,미국,멕시코,12세이상관람가,루크 그린필드,1,0,0,0,0,0,0
16622,85698,2020,74.51,118,미국,12세이상관람가,드라마,폴 그린그래스,1,0,0,0,0,0,0
16623,85704,2019,0.0,50,캐나다,전체관람가,다큐멘터리,팀 니브스,1,0,0,0,0,0,0
16624,85708,2020,87.5,50,한국,미정,드라마,김지운,0,0,0,0,0,0,0
16625,85710,2020,80.0,100,미국,미정,스릴러,엠마누엘 오세이 쿠포르,0,0,0,0,0,0,0
16626,85711,2019,50.0,103,노르웨이,12세이상관람가,드라마,폴 외이,0,0,0,0,0,0,0
16627,85715,2020,66.67,93,영국,15세이상관람가,스릴러,레미 위크스,1,0,0,0,0,0,0
16628,85716,2020,33.33,94,미국,청소년관람불가,코미디,크리스 라이델,1,0,1,0,0,0,1
16629,85717,2021,0.0,115,미국,영국,15세이상관람가,조나단 버터렐,0,0,0,0,0,0,0
16630,85724,2020,46.15,97,미국,15세이상관람가,액션,기타무라 류헤이,0,0,0,0,0,0,0
16631,85729,2012,0.0,21,미국,미정,드라마,조쉬 사프디,0,0,0,0,0,0,0
16632,85740,2020,0.0,61,한국,미정,다큐멘터리,문승욱,0,0,0,0,0,0,0
16633,85742,2020,100.0,86,한국,전체관람가,다큐멘터리,서동일,0,1,0,0,0,0,0
16634,85745,2020,0.0,101,독일,프랑스,이탈리아,지안프랑코 로시,0,0,0,0,0,0,0
16635,85746,2020,0.0,90,미국,독일,스페인,마이테 알베르디,0,0,0,0,0,0,0
16636,85747,2020,76.92,115,한국,12세이상관람가,다큐멘터리,임흥순,0,0,0,0,0,0,0
16637,85749,2020,0.0,89,프랑스,콜롬비아,미정,리티 판,0,0,0,0,0,0,0
16638,85751,2020,100.0,114,한국,전체관람가,다큐멘터리,박혁지,0,0,0,0,0,0,0
16639,85752,2020,0.0,107,노르웨이,미정,다큐멘터리,벤자민 리,0,0,0,0,1,0,0
16640,85753,2020,0.0,108,일본,미정,다큐멘터리,토요시마 케이스케,0,0,0,0,0,0,0
16641,85754,2020,82.35,110,한국,전체관람가,다큐멘터리,이혁래,0,0,0,0,0,0,0
16642,85757,2020,71.43,129,한국,12세이상관람가,다큐멘터리,박배일,0,1,1,0,1,0,0
16643,85758,2020,0.0,87,독일,이란,미정,미나 케샤바르츠,0,0,0,0,0,0,0
16644,85759,2020,0.0,168,한국,미정,다큐멘터리,이동우,0,0,0,0,0,0,0
16645,85760,2020,66.67,81,한국,12세이상관람가,다큐멘터리,윤재호,0,1,1,0,1,0,0
16646,85761,2020,0.0,120,태국,미정,다큐멘터리,와따나뿌메 라이수완차이,0,0,0,0,0,0,0
16647,85762,2020,0.0,70,한국,미정,다큐멘터리,다빈,0,0,0,0,0,0,0
16648,85763,2020,66.67,97,한국,12세이상관람가,다큐멘터리,이수정,0,1,0,0,0,0,1
16649,85764,2020,0.0,106,중국,홍콩,미정,앤슨 호이샨 막,0,0,0,0,0,0,0
16650,85767,2016,0.0,95,미국,미정,드라마,윌리엄 카우프먼,1,0,0,0,0,0,0
16651,85768,2020,71.43,118,일본,12세이상관람가,드라마,히라카와 유이치로,0,1,1,0,0,0,0
16652,85775,2020,0.0,99,한국,15세이상관람가,액션,조바른,0,0,0,0,0,0,0
16653,85776,2020,0.0,87,미국,청소년관람불가,코미디,조슈아 프리드랜더,0,1,1,0,0,0,1
16654,85778,2020,0.0,120,미국,15세이상관람가,드라마,줄리아 하트,0,0,0,0,0,0,0
16655,85779,2020,55.56,91,미국,12세이상관람가,드라마,마크 메이어스,0,1,1,0,0,0,1
16656,85781,2020,79.85,109,미국,캐나다,15세이상관람가,마이클 매튜스,1,0,0,0,0,0,0
16657,85787,2020,0.0,86,인도네시아,12세이상관람가,드라마,라스자 F. 수사티오,1,0,0,0,0,0,0
16658,85789,2020,0.0,73,미국,전체관람가,다큐멘터리,브렌트 밀러 주니어,0,0,1,0,0,0,0
16659,85790,2020,85.39,115,미국,청소년관람불가,드라마,론 하워드,1,0,0,0,0,0,0
16660,85791,2020,0.0,102,미국,15세이상관람가,액션,디미트리 로고데티스,0,1,1,0,0,0,0
16661,85792,2020,41.18,104,미국,독일,일본,폴 앤더슨,0,1,1,0,0,0,1
16662,85793,2019,0.0,82,중국,12세이상관람가,액션,이성용,0,0,1,0,0,0,0
16663,85794,2019,0.0,105,슬로바키아,15세이상관람가,드라마,피터 마갓,0,1,1,0,1,0,1
16664,85795,2020,0.0,101,대만,15세이상관람가,드라마,케빈 코,1,0,0,0,0,0,0
16665,85796,2019,0.0,105,미국,청소년관람불가,코미디,케빈 스미스,0,1,0,0,0,0,1
16666,85797,2020,0.0,109,멕시코,청소년관람불가,범죄,카를로스 페레즈 오소리오,1,0,0,0,0,0,0
16667,85798,2017,0.0,100,중국,15세이상관람가,액션,종소웅,0,1,1,0,1,0,1
16668,85799,2020,0.0,114,미국,미정,드라마,유진 애쉬,0,0,0,0,0,0,0
16669,85800,2019,0.0,60,미국,전체관람가,어드벤처(모험),준 테일러,0,1,0,0,0,0,0
16670,85801,2020,0.0,83,미국,청소년관람불가,공포(호러),스콧 제프리,0,1,1,0,1,0,0
16671,85802,2019,0.0,90,미국,12세이상관람가,스릴러,글렌 페인,0,1,1,0,1,0,0
16672,85803,2019,0.0,76,캐나다,미정,공포(호러),알렉산더 카리에르,0,0,1,0,0,0,1
16673,85804,2020,0.0,81,미국,12세이상관람가,드라마,크리스토퍼 포베스,0,1,1,0,1,0,0
16674,85809,2020,82.76,105,한국,15세이상관람가,스릴러,윤종석,0,0,0,0,0,0,0
16675,85810,2020,50.0,87,한국,12세이상관람가,드라마,박선재,1,1,1,0,1,0,1
16676,85812,2020,0.0,95,미국,미정,드라마,앨런 볼,0,0,0,0,0,0,0
16677,85813,2020,77.78,124,미국,15세이상관람가,코미디,라다 블랭크,1,0,0,0,0,0,0
16678,85815,2020,0.0,23,한국,미정,드라마,오세인,0,0,0,0,0,0,0
16679,85816,2020,0.0,30,한국,미정,드라마,박은경,0,0,0,0,0,0,0
16680,85817,2018,0.0,102,미국,15세이상관람가,액션,죠 채펠리,0,0,1,0,1,0,1
16681,85819,2020,0.0,95,미국,미정,코미디,니콜 파원,0,0,0,0,0,0,0
16682,85820,2020,60.0,137,미국,프랑스,15세이상관람가,데이비드 프라이어,0,1,1,0,0,0,1
16683,85828,2020,75.0,95,미국,전체관람가,코미디,마틴 우드,1,0,0,0,0,0,0
16684,85831,2020,84.62,114,미국,전체관람가,다큐멘터리,제임스 토벨,1,0,0,0,0,0,0
16685,85832,2020,0.0,90,인도,15세이상관람가,드라마,테리 새문드라,1,0,0,0,0,0,0
16686,85834,2019,0.0,84,중국,12세이상관람가,액션,이입명,0,0,1,0,1,0,0
16687,85835,2020,0.0,72,미국,15세이상관람가,공포(호러),자말 버든,0,0,0,0,0,0,0
16688,85836,2018,0.0,20,베트남,미정,드라마,쥬 안 응우엔,0,0,0,0,0,0,0
16689,85837,2019,0.0,8,베트남,미정,코미디,르 빈 지앙,0,0,0,0,0,0,0
16690,85838,2019,0.0,20,베트남,미정,드라마,부 민 응히아,0,0,0,0,0,0,0
16691,85839,2019,0.0,16,중국,미정,드라마,마리아,0,0,0,0,0,0,0
16692,85840,2019,0.0,14,중국,미정,드라마,충비웨이,0,0,0,0,0,0,0
16693,85841,2019,0.0,17,중국,미정,코미디,양위페이,0,0,0,0,0,0,0
16694,85842,2019,0.0,27,중국,미정,드라마,마쇼훠이,0,0,0,0,0,0,0
16695,85843,2019,0.0,15,중국,미정,드라마,조루,0,0,0,0,0,0,0
16696,85844,2019,0.0,14,한국,12세이상관람가,드라마,박형남,0,0,0,0,0,0,0
16697,85845,2020,45.45,80,한국,전체관람가,애니메이션,송정률,1,1,1,0,1,1,0
16698,85846,2019,0.0,92,헝가리,청소년관람불가,스릴러,마크 슈밥,0,0,1,0,0,0,1
16699,85847,2018,0.0,헝가리,전체관람가,다큐멘터리,없음,랜달 롭,0,0,1,0,0,0,1
16700,85849,2019,0.0,7,한국,12세이상관람가,애니메이션,조서영,0,0,0,0,0,0,0
16701,85850,2020,56.41,112,캐나다,전체관람가,코미디,크리스 콜럼버스,1,0,0,0,0,0,0
16702,85853,2020,85.42,93,미국,15세이상관람가,드라마,조지 C. 울프,1,0,0,0,0,0,0
16703,85857,2017,0.0,21,한국,12세이상관람가,없음,원민우,0,0,0,0,1,0,0
16704,85858,2018,0.0,30,한국,15세이상관람가,없음,박미라,0,0,0,0,1,0,0
16705,85859,2018,0.0,29,한국,전체관람가,드라마,홍종우,0,0,0,0,1,0,0
16706,85861,2020,0.0,97,미국,미정,드라마,타라 밀레,0,0,0,0,0,0,0
16707,85864,2019,0.0,101,중국,12세이상관람가,액션,공문파,0,1,1,0,1,0,1
16708,85867,2014,0.0,25,한국,미정,드라마,박지윤,0,0,0,0,0,0,0
16709,85869,2020,0.0,22,한국,미정,드라마,손동완,0,0,0,0,0,0,0
16710,85870,2020,96.3,91,영국,15세이상관람가,드라마,알림 칸,0,0,0,0,0,0,0
16711,85871,2020,0.0,21,한국,미정,드라마,송희숙,0,0,0,0,0,0,0
16712,85872,2020,0.0,16,한국,미정,드라마,이채형,0,0,0,0,0,0,0
16713,85874,2020,0.0,17,한국,15세이상관람가,드라마,이홍래,0,0,0,0,1,0,0
16714,85875,2020,0.0,22,한국,미정,드라마,윤동기,0,0,0,0,0,0,0
16715,85876,2020,0.0,18,한국,미정,드라마,김수현,0,0,0,0,1,0,0
16716,85877,2020,0.0,14,한국,15세이상관람가,드라마,신은섭,0,0,0,0,0,0,0
16717,85884,2019,0.0,82,헝가리,15세이상관람가,드라마,벤 버틀러,0,0,1,0,0,0,1
16718,85886,2019,0.0,94,미국,청소년관람불가,공포(호러),데미안 레벡,0,1,0,0,1,0,0
16719,85887,2019,0.0,111,폴란드,15세이상관람가,드라마,마키즈 카울스키,0,1,0,0,0,0,0
16720,85888,2020,0.0,74,필리핀,청소년관람불가,애니메이션,아비드 리온고렌,1,0,0,0,0,0,0
16721,85889,2020,0.0,76,한국,12세이상관람가,2020.11.01공개,김태진,0,1,1,0,1,0,0
16722,85890,2020,0.0,60,한국,15세이상관람가,2020.11.01공개,정다이,0,1,1,0,1,0,0
16723,85892,2020,0.0,84,중국,12세이상관람가,드라마,판위린,0,0,0,0,0,0,1
16724,85894,2017,0.0,90,미국,전체관람가,가족,절젼 페렛스키,0,0,0,0,0,0,0
16725,85899,2020,0.0,한국,15세이상관람가,드라마,2020.12.10공개,임성관,0,1,1,0,1,0,0
