,movie_id,year,rating,running_time,country,age_limit,genre,director,netflix,wavve,tving,disney,watcha,coupang,naver,name,time_unit
4531,69487,2019,76.9,118,한국,12세이상관람가,드라마,김도영,1,1,1,0,1,0,1,82년생 김지영,1
4532,69488,2016,0.0,104,미국,15세이상관람가,드라마,비크람 간디,1,0,0,0,0,0,0,배리,1
4533,69489,2018,52.38,129,미국,청소년관람불가,,가렛 에반스,1,0,0,0,0,0,0,복수의 사도,2
4534,69490,2017,16.67,93,미국,청소년관람불가,액션,조나단 밀롯,1,0,0,0,0,0,0,부시윅,1
4535,69492,2018,40.0,106,캐나다,12세이상관람가,,케빈 R. 아담스,1,0,0,0,0,0,0,넥스트 젠,1
4536,69493,2018,42.86,100,이탈리아,15세이상관람가,드라마,알레시오 크레모니니,1,0,0,0,0,0,0,나의 피부로,1
4537,69495,2018,0.0,123,네덜란드,15세이상관람가,드라마,요람 뤼르센,1,0,0,0,0,0,0,레지스탕스 뱅커,2
4538,69496,2017,0.0,91,노르웨이,15세이상관람가,드라마,조나스 맷조우 걸브랜드슨,0,1,0,0,0,0,1,밸리 오브 쉐도우,1
4539,69498,2018,0.0,95,캐나다,15세이상관람가,,조나단 소볼,0,0,1,0,0,0,1,파드레,1
4540,69505,2018,0.0,90,미국,15세이상관람가,액션,제임스 프랭코,0,1,1,0,1,0,1,퓨쳐 월드,1
4541,69506,2018,0.0,124,미국,12세이상관람가,다큐멘터리,라시다 존스,1,0,0,0,0,0,0,퀸시 존스의 음악과 삶,2
4542,69507,2018,38.1,100,미국,12세이상관람가,액션,올리버 달리,0,1,1,0,1,0,0,액슬,1
4543,69509,2018,80.0,97,캐나다,전체관람가,다큐멘터리,엘리자베스 차이 베사헬리,0,0,0,1,0,0,0,프리 솔로,1
4544,69513,2018,54.55,110,미국,12세이상관람가,스릴러,루퍼트 와이어트,0,0,1,0,1,0,0,캡티브 스테이트,1
4545,69514,2018,30.77,120,일본,12세이상관람가,드라마,미시마 유키코,0,0,1,0,1,0,0,비블리아 고서당 사건수첩,2
4546,69515,2018,86.14,121,미국,15세이상관람가,액션,도노반 마시,1,1,1,0,1,0,0,헌터 킬러,2
4547,69516,2019,54.34,122,한국,12세이상관람가,드라마,정지우,1,1,1,0,0,0,0,유열의 음악앨범,2
4548,69517,2016,0.0,89,미국,15세이상관람가,드라마,앤디 밋튼,0,0,0,0,1,0,0,위 고 온,1
4549,69518,2018,0.0,11,한국,전체관람가,애니메이션,김진만,0,0,0,0,1,0,0,춤추는 개구리,0
4550,69525,2018,0.0,3,한국,12세이상관람가,애니메이션,김주임,0,0,0,0,1,0,0,나이트 라이트,0
4551,69527,2018,0.0,17,한국,전체관람가,애니메이션,최민호,0,0,0,0,1,0,0,늙은 개,0
4552,69531,2018,0.0,5,한국,12세이상관람가,애니메이션,김창수,0,0,0,0,1,0,0,보편적인 삶,0
4553,69535,2017,60.0,3,한국,전체관람가,애니메이션,유솔지,0,0,0,0,1,0,0,얌,0
4554,69539,2015,0.0,7,한국,전체관람가,드라마,김고은,0,0,0,0,1,0,0,그녀,0
4555,69542,2016,0.0,9,한국,미정,애니메이션,최소형,0,0,0,0,1,0,0,바닥을 듣는 아이,0
4556,69552,2018,0.0,2,한국,전체관람가,애니메이션,배성균,0,0,0,0,1,0,0,헬로우맨,0
4557,69553,2018,80.0,8,한국,12세이상관람가,애니메이션,김희예,0,0,0,0,1,0,0,그림자 도둑,0
4558,69554,2017,0.0,7,한국,전체관람가,애니메이션,정다히,0,0,0,0,1,0,0,겨털소녀 김붕어,0
4559,69562,2017,0.0,4,한국,미정,애니메이션,김정수,0,0,0,0,1,0,0,불면증,0
4560,69564,2018,0.0,4,한국,12세이상관람가,애니메이션,김주원,0,0,0,0,1,0,0,닥터 본,0
4561,69569,2018,0.0,103,미국,12세이상관람가,코미디,찰스 스톤 3세,0,0,0,0,1,0,0,엉클 드류,1
4562,69571,2018,58.06,90,미국,15세이상관람가,드라마,빅터 레빈,0,0,0,0,1,0,0,데스티네이션 웨딩,1
4563,69588,2018,0.0,8,한국,12세이상관람가,애니메이션,이지윤,0,0,0,0,1,0,0,바나나 거북,0
4564,69653,2018,0.0,90,말레이시아,전체관람가,코미디,유스리 압드 하림,0,0,1,0,1,0,0,윌리,1
4565,69655,2018,52.38,123,일본,15세이상관람가,미스터리,하라다 마사토,0,0,1,0,1,0,0,검찰측의 죄인,2
4566,69656,2018,76.92,132,중국,청소년관람불가,액션,한연,1,0,0,0,0,0,0,동물세계,2
4567,69657,2019,54.3,106,한국,15세이상관람가,액션,리건,0,0,1,0,1,1,0,신의 한수: 귀수편,1
4568,69659,2019,0.0,114,한국,15세이상관람가,액션,송창용,0,1,1,0,0,0,1,얼굴없는 보스,1
4569,69660,2018,0.0,81,미국,15세이상관람가,공포(호러),안드레아 무냐이니,0,0,0,0,1,0,1,위자: 마지막 게임,1
4570,69665,2018,44.12,108,한국,15세이상관람가,스릴러,김승우,0,1,0,0,1,0,0,나를 찾아줘,1
4571,69666,2014,95.45,10,한국,전체관람가,드라마,정가영,0,0,0,0,1,0,0,혀의 미래,0
4572,69668,2017,0.0,40,한국,미정,드라마,정해성,0,0,0,0,1,0,0,영 피플 인 코리아,0
4573,69671,2015,26.67,3,한국,전체관람가,드라마,정가영,0,0,0,0,1,0,0,피크닉,0
4574,69674,2018,86.02,110,미국,미정,없음,줄리앙 슈나벨,1,0,0,0,1,0,0,"고흐, 영원의 문에서",1
4575,69675,2018,96.52,130,미국,12세이상관람가,드라마,피터 패럴리,0,0,1,0,1,1,1,그린 북,2
4576,69679,2015,71.43,100,프랑스,전체관람가,코미디,에릭 베스나드,0,1,1,0,1,0,1,사랑해도 괜찮아,1
4577,69681,2017,0.0,92,한국,15세이상관람가,드라마,김재식,0,1,1,0,0,0,1,"이,기적인 남자",1
4578,69682,2018,51.43,118,일본,전체관람가,드라마,미키 코이치로,0,0,1,0,0,0,0,고양이 여행 리포트,1
4579,69688,2018,80.99,84,미국,청소년관람불가,드라마,조나 힐,1,0,0,0,0,0,0,미드 90,1
4580,69691,2018,0.0,92,미국,15세이상관람가,멜로/로맨스,샘 보이드,0,1,1,0,1,0,1,달콤한 연인들,1
4581,69692,2017,0.0,93,미국,미정,없음,에르네스토 다라나스,0,0,0,0,1,0,0,세르지오 앤 세르게이,1
4582,69693,2016,0.0,128,베네수엘라,청소년관람불가,드라마,이그나시오 카스티요 코틴,0,1,0,0,1,0,1,괴물복서 에드윈 발레로,2
4583,69695,2018,29.33,86,한국,15세이상관람가,미스터리,김진원,1,0,1,0,0,0,0,암전,1
4584,69703,2018,0.0,104,미국,청소년관람불가,멜로/로맨스,매튜 M. 로스,0,0,0,0,1,0,0,시베리아,1
4585,69706,2018,0.0,99,미국,청소년관람불가,다큐멘터리,릭키 스턴,1,0,0,0,0,0,0,제인 로 케이스 뒤집기,1
4586,69710,2017,0.0,89,미국,15세이상관람가,드라마,테렐 라몬트,0,0,0,0,1,0,0,유괴,1
4587,69711,2018,0.0,55,일본,15세이상관람가,애니메이션,스즈키 신고,0,1,0,0,1,0,0,K SEVEN STORIES R:B ~BLAZE~,0
4588,69712,2018,0.0,54,일본,15세이상관람가,애니메이션,스즈키 신고,0,1,0,0,1,0,0,K SEVEN STORIES SIDE : BLUE ~천,0
4589,69713,2018,0.0,60,일본,15세이상관람가,애니메이션,스즈키 신고,0,1,0,0,1,0,0,K SEVEN STORIES SIDE : GREEN ~,1
4590,69714,2018,0.0,60,일본,15세이상관람가,애니메이션,스즈키 신고,0,1,0,0,1,0,0,K SEVEN STORIES LOST Small Wor,1
4591,69715,2018,0.0,60,일본,15세이상관람가,애니메이션,스즈키 신고,0,1,0,0,1,0,0,K SEVEN STORIES 메모리 오브 레드 ~BUR,1
4592,69780,2018,0.0,12,한국,12세이상관람가,애니메이션,김혜진,0,0,0,0,1,0,0,빛,0
4593,69794,2018,0.0,2,한국,전체관람가,애니메이션,정민지,0,0,0,0,1,0,0,순애,0
4594,69877,2018,0.0,23,미국,12세이상관람가,서사,킴 A. 스나이더,1,0,0,0,0,0,0,학교 총기 참사의 교훈 - 던블레인에서 온 편지,0
4595,69878,2018,100.0,85,미국,15세이상관람가,다큐멘터리,조한나 드메트랙키스,1,0,0,0,0,0,0,페미니스트 - 닫힌 문을 열고,1
4596,69881,2018,28.57,88,미국,청소년관람불가,공포(호러),올라프 드 프류 조핸네슨,1,0,0,0,0,0,0,침묵의 비명,1
4597,69892,2018,0.0,80,미국,청소년관람불가,공포(호러),홀든 앤드루스,0,0,0,0,1,0,1,데드 리스트,1
4598,69893,2018,35.33,116,미국,12세이상관람가,어드벤처(모험),오토 바서스트,0,1,1,0,1,0,1,후드,1
4599,69894,2016,14.29,88,미국,청소년관람불가,드라마,엘리자베스 우드,1,0,0,0,0,0,0,화이트 걸,1
4600,69914,2015,0.0,90,미국,미정,미정,로렌스 로엑,0,1,0,0,0,0,0,디아블로,1
4601,69919,2016,0.0,97,중국,12세이상관람가,드라마,엽위민,0,0,0,0,1,0,0,미스터 쉐프,1
4602,69950,2018,48.48,104,한국,전체관람가,드라마,허인무,1,1,1,0,0,1,0,감쪽같은 그녀,1
4603,69951,2017,75.0,111,영국,12세이상관람가,드라마,리차드 론크레인,0,0,0,0,1,0,0,해피 댄싱,1
4604,69952,2018,34.44,109,한국,12세이상관람가,없음,정세교,0,0,1,0,1,1,0,오! 문희,1
4605,69954,2017,86.15,107,영국,15세이상관람가,드라마,사울 딥,1,0,0,0,1,0,1,저니스 엔드,1
4606,69963,2019,44.37,121,미국,청소년관람불가,액션,닐 마샬,0,0,1,0,1,0,0,헬보이,2
4607,69964,2018,0.0,89,캐나다,청소년관람불가,스릴러,마이클 피터슨,0,1,1,0,1,0,0,웰컴 투 헬 하우스,1
4608,69967,2018,0.0,104,영국,청소년관람불가,액션,스콧 만,0,0,1,0,0,0,0,파이널 스코어,1
4609,69969,2018,66.67,100,미국,15세이상관람가,코미디,제프 톰식,1,0,0,0,0,1,0,태그,1
4610,69973,2019,79.13,136,미국,12세이상관람가,액션,데이빗 레이치,0,1,1,0,0,0,1,분노의 질주: 홉스 & 쇼,2
4611,69974,2018,0.0,110,미국,15세이상관람가,드라마,브래드 앤더슨,0,0,0,0,1,0,0,베이루트: 리미티드 아워,1
4612,69987,2015,0.0,102,한국,12세이상관람가,드라마,박용주,0,0,0,0,1,0,0,걷기 좋은 날,1
4613,69990,2017,0.0,108,인도네시아,청소년관람불가,스릴러,록키 소라야,1,0,0,0,0,0,0,제3의 눈,1
4614,69991,2018,31.43,90,미국,12세이상관람가,,아리 산델,1,0,0,0,1,0,0,구스범스: 몬스터의 역습,1
4615,69996,2018,0.0,93,미국,15세이상관람가,액션,매튜 찰스 산토로,0,1,0,0,1,0,0,하이어 파워,1
4616,69997,2017,0.0,87,우크라이나,15세이상관람가,전쟁,아크텐 세이타 블라예프,0,1,1,0,1,0,1,라스트 솔져스 : 최후의 결전,1
4617,69998,2015,0.0,72,독일,미정,없음,마티아스 브런,0,0,1,0,1,0,0,별나라 몰리 몬스터,1
4618,70010,2017,0.0,91,미국,청소년관람불가,코미디,노엘 웰스,1,0,0,0,0,0,0,미스터 루즈벨트,1
4619,70011,2018,77.78,123,미국,15세이상관람가,드라마,크리스 웨이츠,1,0,0,0,0,0,0,오퍼레이션 피날레,2
4620,70016,2018,0.0,88,미국,12세이상관람가,드라마,라이언 에슬링어,0,0,1,0,0,0,1,UFO,1
4621,70017,2017,0.0,89,미국,청소년관람불가,액션,토니 기글리오,0,0,0,0,0,0,1,특수기동대 3: 언더 시즈,1
4622,70023,2017,67.74,107,한국,12세이상관람가,드라마,황규일,0,1,1,0,1,0,1,샘,1
4623,70024,2019,54.93,134,일본,15세이상관람가,액션,사토 신스케,1,0,1,0,0,0,1,킹덤,2
4624,70025,2018,50.0,100,한국,15세이상관람가,스릴러,고정욱,0,0,1,0,1,1,1,진범,1
4625,70026,2017,76.47,122,스페인,15세이상관람가,,페르난도 레온 데 아라노아,0,0,1,0,1,1,0,에스코바르,2
4626,70030,2018,83.33,115,미국,15세이상관람가,,리처드 이어,0,0,1,0,0,0,0,킹 리어,1
4627,70042,2019,43.59,101,미국,15세이상관람가,스릴러,케빈 콜쉬,0,1,0,0,0,0,0,공포의 묘지,1
4628,70044,2017,58.82,121,미국,청소년관람불가,,티모 타잔토,1,0,0,0,0,0,0,밤이 온다,2
4629,70051,2018,0.0,98,미국,청소년관람불가,다큐멘터리,모건 네빌,1,0,0,0,0,0,0,오슨 웰스의 마지막 로즈버드,1
4630,70061,2018,12.5,95,한국,12세이상관람가,드라마,최낙희,0,1,1,0,1,0,1,하나식당,1
4631,70062,2017,58.33,103,아일랜드,청소년관람불가,드라마,마크 오로우,0,1,1,0,1,0,0,유혹의 계절,1
4632,70063,2018,22.22,105,한국,15세이상관람가,드라마,노규엽,0,1,1,0,1,0,1,출국,1
4633,70064,2019,30.14,114,한국,15세이상관람가,드라마,이용주,0,0,1,0,0,0,0,서복,1
4634,70065,2019,33.91,129,한국,15세이상관람가,액션,김주환,1,1,1,0,1,1,1,사자,2
4635,70066,2018,56.35,117,한국,12세이상관람가,코미디,손재곤,0,0,1,0,1,1,0,해치지않아,1
4636,70068,2018,84.52,104,미국,전체관람가,코미디,클레이 케이티스,1,0,0,0,0,0,0,크리스마스 연대기,1
4637,70069,2019,90.93,128,미국,전체관람가,멜로/로맨스,가이 리치,0,0,0,1,0,0,0,알라딘,2
4638,70070,2019,33.7,110,한국,전체관람가,드라마,조철현,1,0,1,0,0,0,0,나랏말싸미,1
4639,70073,2020,49.5,117,한국,15세이상관람가,멜로/로맨스,김종관,0,1,0,0,0,0,0,조제,1
4640,70074,2018,49.23,115,미국,미정,없음,페데 알바레즈,0,1,1,0,0,0,1,거미줄에 걸린 소녀,1
4641,70081,2017,79.49,101,네덜란드,15세이상관람가,,에르네스토 콘트레라스,0,1,1,0,0,0,0,나는 다른 언어로 꿈을 꾼다,1
4642,70082,2018,0.0,97,영국,12세이상관람가,드라마,올리버 파커,0,1,1,0,1,0,0,스위밍 위드 맨,1
4643,70084,2018,0.0,85,미국,15세이상관람가,공포(호러),디어드릭 반 루이옌,1,0,0,0,0,0,0,포제션 오브 한나 그레이스,1
4644,70087,2017,0.0,90,미국,청소년관람불가,미스터리,다릭 게이츠,0,1,0,0,0,0,1,데블 하우스,1
4645,70088,2017,36.36,96,스페인,청소년관람불가,,폴 우르키조 알리조,1,0,0,0,0,0,0,사탄이 두려워한 대장장이,1
4646,70090,2018,71.43,120,홍콩,전체관람가,드라마,함가위,1,1,1,0,1,0,1,빅 브라더,2
4647,70093,2018,83.33,98,미국,12세이상관람가,스릴러,스콧 스피어,0,1,1,0,1,0,1,아이 스틸 씨 유,1
4648,70095,2018,45.27,115,한국,15세이상관람가,액션,김민호,1,1,1,0,1,1,1,성난황소,1
4649,70098,2018,0.0,96,미국,12세이상관람가,,로드리고 코르테스,0,1,1,0,1,0,1,다운 어 다크 홀,1
4650,70099,2017,0.0,105,아이슬란드,15세이상관람가,드라마,오스카 토르 악셀슨,0,0,0,0,1,0,0,아이 리멤버 유,1
4651,70117,2018,0.0,15,한국,미정,드라마,장영선,0,1,1,0,1,0,1,4인의 뱀파이어,0
4652,70120,2018,0.0,25,한국,미정,드라마,한호승,0,1,1,0,1,0,1,모텔 속 그들,0
4653,70121,2018,0.0,37,한국,15세이상관람가,드라마,김동현,0,1,1,0,1,0,1,비잉미,0
4654,70122,2017,0.0,25,한국,청소년관람불가,드라마,김현승,0,1,1,0,1,0,1,생각이 나서.,0
4655,70123,2018,0.0,24,한국,12세이상관람가,드라마,엄주호,0,1,1,0,1,0,1,스텝포유,0
4656,70124,2018,0.0,31,한국,15세이상관람가,드라마,강우,0,1,1,0,1,0,1,썸모어,0
4657,70125,2018,28.57,16,한국,15세이상관람가,드라마,안지희,0,1,1,0,1,0,1,차장님은 연애 중,0
4658,70126,2018,0.0,23,한국,15세이상관람가,멜로/로맨스,김민규,0,1,1,0,1,0,1,테이블 매너,0
4659,70136,2018,0.0,110,미국,15세이상관람가,,샤나 페스트,0,0,1,0,0,0,1,바운더리스,1
4660,70145,2018,0.0,101,미국,청소년관람불가,액션,데렉 탈립,0,1,1,0,1,0,1,다크 아이리스,1
4661,70147,2018,0.0,81,미국,청소년관람불가,스릴러,톰 네이겔,0,1,1,0,0,0,1,악령의 캠핑카,1
4662,70152,2019,85.71,108,미국,청소년관람불가,드라마,제임스 켄트,0,1,1,0,0,0,1,애프터 워,1
4663,70154,2019,21.43,93,미국,15세이상관람가,스릴러,마이클 차베스,0,0,0,0,0,0,1,요로나의 저주,1
4664,70160,2017,0.0,124,러시아,15세이상관람가,드라마,카렌 샤크나자로프,0,1,0,0,0,0,0,안나 카레니나: 브론스키 백작의 사랑,2
4665,70162,2018,36.36,132,중국,12세이상관람가,드라마,서극,1,0,0,0,1,0,1,적인걸 3: 사대천왕,2
4666,70164,2019,21.96,109,미국,12세이상관람가,,톰 후퍼,0,1,1,0,0,0,1,캣츠,1
4667,70169,2015,0.0,100,베트남,15세이상관람가,코미디,응우옌 꾸옥 주이,0,1,0,0,0,0,1,쿵푸 파이터,1
4668,70177,2017,55.56,80,프랑스,전체관람가,다큐멘터리,쥘 드 메스트르,0,0,1,0,1,0,1,알랭 뒤카스: 위대한 여정,1
4669,70178,2017,0.0,93,일본,12세이상관람가,다큐멘터리,시게노 코키,0,1,1,0,1,0,0,라멘덕후,1
4670,70221,2013,0.0,11,한국,미정,드라마,이은정,0,1,0,0,0,0,0,미라의 의지,0
4671,70238,2018,60.0,98,일본,전체관람가,애니메이션,야지마 테츠오,1,1,1,0,1,1,0,극장판 포켓몬스터 모두의이야기,1
4672,70272,2018,0.0,86,미국,미정,없음,안드레스 코투리어,0,0,1,0,1,1,0,몬스터 파크,1
4673,70274,2016,0.0,55,미국,미정,없음,팀 슬레이드,0,1,0,0,1,0,0,부서진 기억들,0
4674,70277,2018,0.0,94,한국,청소년관람불가,액션,송재덕,0,0,0,0,1,0,0,짱,1
4675,70278,2015,0.0,96,미국,청소년관람불가,드라마,마크 컬럼버스,0,1,0,0,1,0,1,헤이데이,1
4676,70279,2019,58.05,100,미국,15세이상관람가,코미디,크리스토퍼 B. 랜던,0,1,0,0,0,0,1,해피 데스데이 2 유,1
4677,70280,2017,0.0,83,미국,청소년관람불가,액션,라이언 넬슨,0,0,0,0,1,0,0,크리스마스의 황당한 악몽,1
4678,70284,2017,0.0,85,미국,15세이상관람가,액션,론 손턴,0,0,1,0,0,0,0,논스톱 플라이트,1
4679,70287,2018,56.14,98,미국,12세이상관람가,드라마,마이클 메이어,0,1,1,0,1,0,1,갈매기,1
4680,70288,2018,0.0,85,영국,미정,드라마,매튜 홀리스,0,1,0,0,1,0,0,포썸: 죽음을 부르는 기억,1
4681,70289,2018,77.19,109,미국,청소년관람불가,액션,줄리어스 에이버리,0,1,0,0,0,0,1,오버로드,1
4682,70290,2018,61.9,123,미국,15세이상관람가,스릴러,캐린 쿠사마,0,0,1,0,0,0,0,디스트로이어,2
4683,70294,2016,0.0,84,영국,청소년관람불가,,토비 토비아스,0,0,1,0,1,0,0,블러드 오렌지,1
4684,70295,2018,42.86,106,미국,15세이상관람가,코미디,스콧 스피어,0,0,1,0,1,0,1,위시업,1
4685,70296,2017,0.0,94,한국,15세이상관람가,드라마,김희영,0,1,1,0,1,0,0,60일의 썸머,1
4686,70298,2018,75.0,142,프랑스,15세이상관람가,드라마,쟝-뽈 시베이락,0,0,1,0,0,0,0,파리 에듀케이션,2
4687,70299,2018,80.3,95,프랑스,전체관람가,미스터리,미셸 오슬로,0,0,0,0,1,0,0,파리의 딜릴리,1
4688,70303,2017,96.0,130,프랑스,15세이상관람가,,에릭 바르비에,0,0,1,0,1,0,0,새벽의 약속,2
4689,70304,2018,35.53,114,한국,15세이상관람가,드라마,전계수,0,0,1,0,1,1,0,버티고,1
4690,70305,2018,48.66,107,한국,15세이상관람가,코미디,정다원,0,0,1,0,1,1,0,걸캅스,1
4691,70310,2018,0.0,100,영국,청소년관람불가,음악,팅 크리쉬난,1,0,0,0,0,0,0,그토록 오랫동안,1
4692,70314,2017,0.0,89,미국,15세이상관람가,액션,마크 앳킨스,0,1,1,0,0,0,1,메가 샤크 어택,1
4693,70316,2019,84.21,96,일본,12세이상관람가,코미디,유아사 마사아키,0,0,1,0,1,0,0,너와 파도를 탈 수 있다면,1
4694,70317,2018,91.3,116,미국,15세이상관람가,드라마,클린트 이스트우드,0,1,0,0,0,0,1,라스트 미션,1
4695,70325,2018,18.75,102,한국,15세이상관람가,액션,이승원,1,1,0,0,0,0,0,리벤져,1
4696,70327,2019,88.09,105,한국,12세이상관람가,드라마,조민호,1,1,1,0,1,0,1,항거:유관순 이야기,1
4697,70329,2018,33.33,91,미국,15세이상관람가,드라마,앤드류 플레밍,0,0,1,0,0,0,0,미스터 앤 미스터 대디,1
4698,70331,2018,33.33,84,미국,청소년관람불가,코미디,팀 커크비,0,0,0,0,0,0,1,액션 포인트,1
4699,70332,2018,0.0,95,스위스,청소년관람불가,미스터리,여 시우 후아,1,0,0,0,0,0,0,환토: 상상의 땅,1
4700,70335,2018,61.11,115,일본,12세이상관람가,드라마,리 토시오,0,0,1,0,1,0,0,"집에 돌아오면, 언제나 아내가 죽은 척을 하고 있다",1
4701,70337,2021,65.93,156,미국,12세이상관람가,드라마,스티븐 스필버그,0,0,0,1,0,0,0,웨스트 사이드 스토리,2
4702,70345,2018,0.0,24,한국,전체관람가,드라마,황지현,0,0,0,0,0,0,1,오디션,0
4703,70351,2018,0.0,95,한국,15세이상관람가,드라마,고훈,0,1,1,0,1,0,0,어멍,1
4704,70355,2017,0.0,107,중국,12세이상관람가,,풍덕륜,0,1,1,0,1,0,0,협도연맹: 도둑들의 전쟁,1
4705,70373,2016,0.0,21,한국,청소년관람불가,드라마,장영선,0,0,0,0,1,0,1,형이 돌아왔다,0
4706,70374,2017,0.0,23,한국,12세이상관람가,드라마,하상명,0,0,0,0,1,0,0,이별택시,0
4707,70376,2018,56.25,101,미국,15세이상관람가,,도날드 페트리,1,1,1,0,0,0,1,리틀 이태리,1
4708,70377,2019,66.67,101,한국,12세이상관람가,드라마,이동은,1,0,0,0,0,0,0,니나 내나,1
4709,70378,2018,58.2,122,대만,12세이상관람가,멜로/로맨스,프랭키 첸,1,0,1,0,0,1,0,장난스런 키스,2
4710,70379,2018,91.84,107,프랑스,12세이상관람가,드라마,미카엘 허스,1,0,0,0,0,0,0,쁘띠 아만다,1
4711,70384,2018,0.0,64,일본,전체관람가,액션,사카모토 코이치,0,1,0,0,0,0,0,극장판 파워레인저: 갤럭시포스 VS 스페이스 스쿼드,1
4712,70390,2018,0.0,17,한국,15세이상관람가,스릴러,이한,0,0,1,0,1,0,0,낯선 자,0
4713,70393,2018,0.0,28,한국,12세이상관람가,드라마,양진원,0,0,0,0,1,0,0,안양,0
4714,70398,2018,26.67,93,미국,15세이상관람가,액션,스티븐 C. 밀러,0,0,1,0,1,0,0,이스케이프 플랜 2: 하데스,1
4715,70399,2019,75.4,116,미국,15세이상관람가,드라마,저스틴 밸도니,1,1,1,0,1,1,1,파이브 피트,1
4716,70400,2018,78.95,105,일본,12세이상관람가,드라마,츠키카와 쇼,0,0,0,0,1,0,0,히비키,1
4717,70402,2018,0.0,92,중국,15세이상관람가,액션,회우,0,0,1,0,1,0,1,삼국지: 황건적의 난,1
4718,70403,2017,0.0,85,미국,15세이상관람가,,조지아 리,0,1,1,0,0,0,1,데들리 스토커,1
4719,70404,2016,0.0,101,아르헨티나,전체관람가,다큐멘터리,에두와르도 엘 산체스,0,0,0,0,1,0,0,마지막 8월 어느 기념비의 이야기,1
4720,70405,2019,75.0,87,미국,전체관람가,코미디,켈리 애스버리,0,0,0,0,1,0,0,어글리 돌,1
4721,70406,2019,93.14,102,미국,전체관람가,코미디,닉 브루노,0,0,0,1,0,0,0,스파이 지니어스,1
4722,70408,2019,70.85,117,미국,청소년관람불가,코미디,패트릭 휴즈,1,0,1,0,0,0,0,킬러의 보디가드 2,1
4723,70409,2017,0.0,23,한국,전체관람가,애니메이션,김예영,0,0,0,0,1,0,0,페루자,0
4724,70410,2018,0.0,6,한국,전체관람가,애니메이션,김동진,0,0,0,0,1,0,0,두더문,0
4725,70412,2018,0.0,5,한국,12세이상관람가,애니메이션,강미동,0,0,0,0,1,0,0,마음의 형태,0
4726,70413,2017,0.0,5,한국,전체관람가,애니메이션,이희라,0,0,0,0,1,0,0,여우 꼬리,0
4727,70418,2013,63.64,11,한국,15세이상관람가,드라마,정가영,0,0,0,0,1,0,0,캐스팅,0
4728,70423,2015,0.0,8,한국,전체관람가,애니메이션,전승배,0,0,0,0,1,0,0,두 소년의 시간,0
4729,70425,2015,0.0,30,한국,15세이상관람가,애니메이션,이용선,0,1,1,0,0,0,0,화장실콩쿨,0
4730,70446,2017,80.0,105,독일,청소년관람불가,드라마,우테 빌란드,0,1,0,0,1,0,1,타이거 밀크,1
4731,70447,2017,0.0,6,한국,미정,애니메이션,김승아,0,0,0,0,1,0,0,유령의 집,0
4732,70448,2017,0.0,5,한국,미정,애니메이션,한승연,0,0,0,0,1,0,0,더 트리,0
4733,70450,2016,0.0,15,한국,12세이상관람가,드라마,장윤주,0,1,1,0,1,0,1,모모,0
4734,70451,2019,50.49,114,한국,15세이상관람가,액션,손용호,0,0,1,0,1,1,0,나쁜 녀석들: 더 무비,1
4735,70452,2018,90.28,103,한국,12세이상관람가,코미디,이상근,0,0,1,0,1,1,0,엑시트,1
4736,70454,2018,86.8,129,한국,12세이상관람가,드라마,이한,1,1,1,0,1,1,1,증인,2
4737,70455,2018,37.75,141,한국,청소년관람불가,드라마,권오광,1,1,1,0,1,1,1,타짜: 원 아이드 잭,2
4738,70456,2019,66.85,132,한국,12세이상관람가,드라마,허진호,1,1,1,0,1,0,0,천문: 하늘에 묻는다,2
4739,70457,2022,34.98,126,한국,12세이상관람가,액션,김정훈,1,0,0,0,0,0,0,해적: 도깨비 깃발,2
4740,70459,2019,89.85,114,한국,15세이상관람가,드라마,우민호,1,1,1,0,0,0,1,남산의 부장들,1
4741,70460,2020,22.32,106,한국,15세이상관람가,코미디,김봉한,1,1,1,0,0,0,1,국제수사,1
4742,70461,2018,48.31,116,한국,15세이상관람가,드라마,용수,1,1,1,0,1,1,1,퍼펙트맨,1
4743,70462,2020,35.01,116,한국,15세이상관람가,드라마,연상호,1,1,0,0,0,0,0,반도,1
4744,70463,2018,39.2,111,한국,12세이상관람가,드라마,이계벽,1,1,1,0,0,0,0,"힘을 내요, 미스터 리",1
4745,70466,2019,77.64,115,한국,15세이상관람가,멜로/로맨스,김한결,1,0,0,0,1,0,0,가장 보통의 연애,1
4746,70467,2019,58.99,102,한국,15세이상관람가,드라마,최정열,1,1,0,0,0,0,0,시동,1
4747,70469,2018,80.0,11,한국,15세이상관람가,드라마,정가영,0,0,0,0,1,0,0,극장 미림,0
4748,70470,2018,63.64,94,한국,전체관람가,애니메이션,한상호,0,0,1,0,1,1,0,점박이 한반도의 공룡2: 새로운 낙원,1
4749,70471,2017,80.0,82,독일,전체관람가,,브레히트 반후나커,0,0,1,0,1,0,1,파이널리스트,1
4750,70473,2017,0.0,6,한국,12세이상관람가,애니메이션,박혜옥,0,0,0,0,1,0,0,목화,0
4751,70474,2018,0.0,110,인도네시아,청소년관람불가,공포(호러),티모 타잔토,1,0,0,0,0,0,0,악마가 오기 전에,1
4752,70478,2018,0.0,98,노르웨이,15세이상관람가,드라마,카타리나 라우닝,1,0,0,0,0,0,0,배틀,1
4753,70487,2018,63.64,10,한국,전체관람가,드라마,이용수,0,0,0,0,1,0,0,인서트,0
